Time,RobotMode,BatteryVoltage,LagTime,Throttle,LeftMotorOut,RightMotorOut,Velocity,Distance,Ultrasonic,GyroAngle,PSIReadout,ArmState,ShiftHigh,ShooterState
02:08:13.161 PM 12/27/2014,Teleop Enabled,11.643831,49.000000,0.606299,0.606299,0.606299,-1.703247,119.413350,85.359925,157.717120,88.183583,TRUE,FALSE,Unready
02:08:13.262 PM 12/27/2014,Teleop Enabled,11.405097,50.000000,0.795276,0.795276,0.795276,-2.754685,116.620275,85.319418,157.337208,88.412465,TRUE,FALSE,Unready
02:08:13.363 PM 12/27/2014,Teleop Enabled,11.436509,50.000000,0.755906,0.755906,0.755906,-3.143825,112.800150,84.946585,156.783901,89.327992,TRUE,FALSE,Unready
02:08:13.464 PM 12/27/2014,Teleop Enabled,11.706655,50.000000,0.669291,0.669291,0.669291,-4.399368,108.579225,85.261759,156.332176,88.870228,TRUE,FALSE,Unready
02:08:13.564 PM 12/27/2014,Teleop Enabled,11.970519,50.000000,0.283465,0.283465,0.283465,-3.324574,104.395875,85.599560,155.961096,88.687123,TRUE,FALSE,Unready
02:08:13.665 PM 12/27/2014,Teleop Enabled,12.215535,51.000000,0.000000,0.000000,0.000000,-1.934482,100.989075,84.344943,155.472629,89.099110,TRUE,FALSE,Unready
02:08:13.766 PM 12/27/2014,Teleop Enabled,11.932824,49.000000,0.000000,0.000000,0.000000,-0.456633,99.448500,85.550295,155.076325,90.060414,TRUE,FALSE,Unready
02:08:13.867 PM 12/27/2014,Teleop Enabled,12.089886,51.000000,0.000000,0.000000,0.000000,-0.142158,98.985075,85.230619,154.676939,90.197743,TRUE,FALSE,Unready
02:08:13.968 PM 12/27/2014,Teleop Enabled,12.234383,50.000000,0.000000,0.000000,0.000000,0.000000,98.985075,85.750882,154.462556,90.563954,TRUE,FALSE,Unready
02:08:14.069 PM 12/27/2014,Teleop Enabled,12.246948,49.000000,0.000000,0.000000,0.000000,0.056189,99.047700,85.515748,154.178771,90.426625,TRUE,FALSE,Unready
02:08:14.170 PM 12/27/2014,Teleop Enabled,12.146428,50.000000,0.000000,0.000000,0.000000,0.000000,99.035175,86.322844,153.944394,89.877308,TRUE,FALSE,Unready
02:08:14.270 PM 12/27/2014,Teleop Enabled,12.202970,51.000000,0.000000,0.000000,0.000000,0.162734,99.172950,86.511632,154.160064,90.106190,TRUE,FALSE,Unready
02:08:14.371 PM 12/27/2014,Teleop Enabled,12.215535,49.000000,0.000000,0.000000,0.000000,0.000000,99.198000,86.208987,154.284780,90.884388,TRUE,FALSE,Arm In
02:08:14.471 PM 12/27/2014,Teleop Enabled,12.265795,51.000000,0.000000,0.000000,0.000000,0.000000,99.210525,85.915464,154.226551,91.525257,FALSE,FALSE,Ready
02:08:14.571 PM 12/27/2014,Teleop Enabled,12.322337,50.000000,0.000000,0.000000,0.000000,-0.183525,99.122850,85.957187,154.285449,89.694203,FALSE,FALSE,Ready
02:08:14.672 PM 12/27/2014,Teleop Enabled,12.290925,50.000000,0.000000,0.000000,0.000000,-0.051561,99.010125,85.386808,154.029663,89.190663,FALSE,FALSE,Ready
02:08:14.772 PM 12/27/2014,Teleop Enabled,12.328620,51.000000,0.000000,0.000000,0.000000,0.000000,98.997600,86.124932,153.826923,89.282216,FALSE,FALSE,Ready
02:08:14.872 PM 12/27/2014,Teleop Enabled,12.366315,49.000000,0.346457,0.346457,0.346457,-0.027243,98.972550,86.093427,153.817701,89.419545,FALSE,FALSE,Ready
02:08:14.975 PM 12/27/2014,Teleop Enabled,12.020779,50.000000,0.440945,0.440945,0.440945,-1.134264,97.945500,86.572453,153.887182,88.458241,FALSE,FALSE,Ready
02:08:15.076 PM 12/27/2014,Teleop Enabled,11.863717,51.000000,0.582677,0.582677,0.582677,-2.017298,95.928975,85.932251,154.126678,87.863148,FALSE,FALSE,Ready
02:08:15.177 PM 12/27/2014,Teleop Enabled,11.888847,50.000000,0.000000,0.000000,0.000000,-2.974494,93.010650,85.714998,153.965512,85.986317,FALSE,FALSE,Ready
02:08:15.278 PM 12/27/2014,Teleop Enabled,12.347467,50.000000,0.000000,0.000000,0.000000,-0.426612,91.232100,86.131866,153.875681,82.919301,FALSE,FALSE,Ready
02:08:15.380 PM 12/27/2014,Teleop Enabled,12.303490,51.000000,0.000000,0.000000,0.000000,-0.069084,90.981600,86.679133,153.398143,81.088247,FALSE,FALSE,Ready
02:08:15.481 PM 12/27/2014,Teleop Enabled,12.334902,50.000000,0.000000,0.000000,0.000000,0.000000,90.781200,85.730812,153.392573,79.714956,FALSE,FALSE,Ready
02:08:15.582 PM 12/27/2014,Teleop Enabled,12.246948,51.000000,0.000000,0.000000,0.000000,0.100520,90.944025,86.130406,153.381420,79.531850,FALSE,FALSE,Ready
02:08:15.683 PM 12/27/2014,Teleop Enabled,12.278360,49.000000,0.000000,0.000000,0.000000,0.062443,91.031700,86.174319,153.451829,79.898061,FALSE,FALSE,Ready
02:08:15.784 PM 12/27/2014,Teleop Enabled,12.316055,50.000000,0.000000,0.000000,0.000000,-0.102249,90.969075,85.960229,153.394567,79.348745,FALSE,FALSE,Ready
02:08:15.884 PM 12/27/2014,Teleop Enabled,12.341185,49.000000,0.000000,0.000000,0.000000,-2609.375000,90.856350,86.130406,153.333483,78.478994,FALSE,FALSE,Ready
02:08:15.985 PM 12/27/2014,Teleop Enabled,12.297208,50.000000,0.000000,0.000000,0.000000,-0.039353,90.756150,86.107172,153.347523,79.119863,FALSE,FALSE,Ready
02:08:16.085 PM 12/27/2014,Teleop Enabled,12.316055,51.000000,0.000000,0.000000,0.000000,0.000000,90.756150,86.174684,153.354142,80.172719,FALSE,FALSE,Ready
02:08:16.186 PM 12/27/2014,Teleop Enabled,12.334902,50.000000,0.000000,0.000000,0.000000,0.000000,90.756150,86.161303,153.365408,79.623403,FALSE,FALSE,Ready
02:08:16.287 PM 12/27/2014,Teleop Enabled,12.353750,49.000000,0.000000,0.000000,0.000000,0.000000,90.756150,86.212028,153.373080,78.936758,FALSE,FALSE,Ready
02:08:16.388 PM 12/27/2014,Teleop Enabled,12.278360,50.000000,0.944882,0.944882,0.944882,0.000000,90.756150,86.155829,153.379717,83.926381,FALSE,FALSE,Ready
02:08:16.488 PM 12/27/2014,Teleop Enabled,10.525551,50.000000,0.984252,0.984252,0.984252,-3.049226,88.777200,86.377096,153.450336,80.081167,FALSE,FALSE,Ready
02:08:16.589 PM 12/27/2014,Teleop Enabled,10.770567,50.000000,0.992126,0.992126,0.992126,-3.450984,84.418500,87.148672,153.783992,79.989614,FALSE,FALSE,Ready
02:08:16.689 PM 12/27/2014,Teleop Enabled,11.241752,51.000000,1.000000,1.000000,1.000000,-5.118931,79.746675,86.108875,153.917016,80.676259,FALSE,FALSE,Ready
02:08:16.790 PM 12/27/2014,Teleop Enabled,11.511899,51.000000,1.000000,1.000000,1.000000,-4.000575,73.546800,85.816448,153.812027,80.630483,FALSE,FALSE,Ready
02:08:16.890 PM 12/27/2014,Teleop Enabled,12.020779,49.000000,0.000000,0.000000,0.000000,-5.602523,68.023275,85.756843,153.452554,81.408681,FALSE,FALSE,Ready
02:08:16.991 PM 12/27/2014,Teleop Enabled,12.284643,50.000000,0.000000,0.000000,0.000000,-0.511216,66.194625,85.719620,153.229724,81.546010,FALSE,FALSE,Ready
02:08:17.092 PM 12/27/2014,Teleop Enabled,12.316055,50.000000,0.000000,0.000000,0.000000,-0.370979,65.405550,84.938191,152.852685,81.088247,FALSE,FALSE,Ready
02:08:17.193 PM 12/27/2014,Teleop Enabled,12.353750,50.000000,0.000000,0.000000,0.000000,0.052147,64.892025,85.937238,152.394871,81.088247,FALSE,FALSE,Ready
02:08:17.296 PM 12/27/2014,Teleop Enabled,12.309772,50.000000,-0.669291,-0.669291,-0.669291,0.016658,64.929600,86.130771,152.476969,82.919301,FALSE,FALSE,Ready
02:08:17.397 PM 12/27/2014,Teleop Enabled,10.180015,51.000000,-0.992126,-0.992126,-0.992126,2.535836,67.359450,86.331480,152.508215,81.912221,FALSE,FALSE,Ready
02:08:17.498 PM 12/27/2014,Teleop Enabled,10.626070,50.000000,-1.000000,-1.000000,-1.000000,4.545949,70.891500,86.186605,152.621412,81.957998,FALSE,FALSE,Ready
02:08:17.597 PM 12/27/2014,Teleop Enabled,11.266882,51.000000,-1.000000,-1.000000,-1.000000,3.743723,74.849400,85.647730,152.452862,82.553090,FALSE,FALSE,Ready
02:08:17.698 PM 12/27/2014,Teleop Enabled,11.486769,50.000000,-1.000000,-1.000000,-1.000000,3.749102,79.784250,86.014116,152.444056,82.369985,FALSE,FALSE,Ready
02:08:17.798 PM 12/27/2014,Teleop Enabled,11.599853,50.000000,-1.000000,-1.000000,-1.000000,4.050252,85.032225,86.464070,152.433814,83.193959,FALSE,FALSE,Ready
02:08:17.900 PM 12/27/2014,Teleop Enabled,11.756915,50.000000,-1.000000,-1.000000,-1.000000,4.925672,90.267675,86.246817,152.538440,83.514394,FALSE,FALSE,Ready
02:08:18.000 PM 12/27/2014,Teleop Enabled,11.782045,50.000000,-1.000000,-1.000000,-1.000000,4.808800,95.853825,85.046210,152.487926,83.560170,FALSE,FALSE,Ready
02:08:18.101 PM 12/27/2014,Teleop Enabled,11.832305,49.000000,-1.000000,-1.000000,-1.000000,6.196201,101.414925,85.941374,152.267211,83.560170,FALSE,FALSE,Ready
02:08:18.202 PM 12/27/2014,Teleop Enabled,11.807175,51.000000,-1.000000,-1.000000,-0.815748,6.268769,107.176425,86.542043,152.209182,83.468617,FALSE,FALSE,Ready
02:08:18.302 PM 12/27/2014,Teleop Enabled,12.202970,50.000000,-1.000000,-1.000000,-0.400000,4.289090,113.050650,86.014238,152.112042,83.697499,FALSE,FALSE,Ready
02:08:18.403 PM 12/27/2014,Teleop Enabled,12.146428,51.000000,-1.000000,-1.000000,-0.400000,5.101417,118.874775,92.108021,153.762533,84.384145,FALSE,FALSE,Ready
02:08:18.503 PM 12/27/2014,Teleop Enabled,12.033344,50.000000,-1.000000,-1.000000,-0.400000,5.034973,124.786575,97.548952,158.901958,84.979237,FALSE,FALSE,Ready
02:08:18.604 PM 12/27/2014,Teleop Enabled,11.957954,49.000000,-1.000000,-1.000000,-0.400000,3.976948,130.585650,99.554587,165.887674,85.208119,FALSE,FALSE,Ready
02:08:18.705 PM 12/27/2014,Teleop Enabled,11.976802,50.000000,-1.000000,-1.000000,-0.400000,3.943143,136.347150,101.183983,173.473479,85.437001,FALSE,FALSE,Ready
02:08:18.807 PM 12/27/2014,Teleop Enabled,11.976802,50.000000,-1.000000,-1.000000,-0.400000,5.071672,142.121175,101.712153,181.372840,85.482777,FALSE,FALSE,Ready
02:08:18.908 PM 12/27/2014,Teleop Enabled,11.964237,50.000000,-1.000000,-1.000000,-0.400000,4.460470,147.895200,101.668970,189.446101,85.665883,FALSE,FALSE,Ready
02:08:19.008 PM 12/27/2014,Teleop Enabled,11.957954,49.000000,-1.000000,-1.000000,-0.400000,4.026037,153.669225,101.910187,197.616563,85.803212,FALSE,FALSE,Ready
02:08:19.109 PM 12/27/2014,Teleop Enabled,11.939107,50.000000,-1.000000,-1.000000,-0.400000,4.478653,159.418200,101.395519,205.587847,86.077870,FALSE,FALSE,Ready
02:08:19.210 PM 12/27/2014,Teleop Enabled,11.901412,49.000000,-1.000000,-1.000000,-0.400000,3.979222,166.357050,101.192985,213.388969,86.077870,FALSE,FALSE,Ready
02:08:19.311 PM 12/27/2014,Teleop Enabled,11.989366,50.000000,-1.000000,-1.000000,-0.400000,4.153402,172.118550,101.905686,221.276420,86.398305,FALSE,FALSE,Ready
02:08:19.412 PM 12/27/2014,Teleop Enabled,11.901412,50.000000,-1.000000,-1.000000,-0.400000,5.074137,177.892575,101.438215,229.186020,86.398305,FALSE,FALSE,Ready
02:08:19.513 PM 12/27/2014,Teleop Enabled,11.964237,51.000000,-1.000000,-1.000000,-0.400000,4.931491,183.654075,101.200162,236.952338,86.627186,FALSE,FALSE,Ready
02:08:19.614 PM 12/27/2014,Teleop Enabled,12.027061,49.000000,-1.000000,-1.000000,-0.400000,6.325758,189.390525,101.845960,245.011668,86.856068,FALSE,FALSE,Ready
02:08:19.715 PM 12/27/2014,Teleop Enabled,12.001931,50.000000,0.000000,0.000000,0.000000,4.054973,195.126975,100.568839,252.673530,86.856068,FALSE,FALSE,Ready
02:08:19.817 PM 12/27/2014,Teleop Enabled,12.290925,50.000000,0.000000,0.000000,0.000000,0.514403,198.195600,98.602616,259.973772,86.993397,FALSE,FALSE,Ready
02:08:19.919 PM 12/27/2014,Teleop Enabled,12.353750,50.000000,0.944882,0.944882,0.944882,-0.660685,198.458625,92.594103,264.029892,86.856068,FALSE,FALSE,Ready
02:08:20.020 PM 12/27/2014,Teleop Enabled,10.016671,50.000000,0.976378,0.976378,0.976378,-3.217478,195.840900,91.218939,266.883182,87.771596,FALSE,FALSE,Ready
02:08:20.121 PM 12/27/2014,Teleop Enabled,10.638635,50.000000,0.976378,0.976378,0.976378,-3.427750,191.645025,89.690506,269.068263,87.817372,FALSE,FALSE,Ready
02:08:20.221 PM 12/27/2014,Teleop Enabled,11.078408,49.000000,0.976378,0.976378,0.976378,-4.021383,186.948150,87.156700,270.071166,88.137806,FALSE,FALSE,Ready
02:08:20.322 PM 12/27/2014,Teleop Enabled,11.537029,50.000000,0.976378,0.976378,0.976378,-4.410522,181.637550,85.476093,270.086097,87.817372,FALSE,FALSE,Ready
02:08:20.423 PM 12/27/2014,Teleop Enabled,11.719220,50.000000,0.976378,0.976378,0.976378,-4.698402,176.013825,85.729230,269.873225,87.954701,FALSE,FALSE,Ready
02:08:20.524 PM 12/27/2014,Teleop Enabled,11.744350,49.000000,0.976378,0.976378,0.976378,-4.450011,170.252325,85.676681,269.637718,88.595570,FALSE,FALSE,Ready
02:08:20.625 PM 12/27/2014,Teleop Enabled,11.725503,49.000000,0.976378,0.976378,0.976378,-4.638889,164.403150,85.644811,269.431995,89.099110,FALSE,FALSE,Ready
02:08:20.726 PM 12/27/2014,Teleop Enabled,11.763198,50.000000,0.976378,0.976378,0.976378,-4.542982,158.541450,85.897948,269.356677,89.327992,FALSE,FALSE,Ready
02:08:20.826 PM 12/27/2014,Teleop Enabled,11.763198,50.000000,0.976378,0.976378,0.976378,-4.261074,152.604600,85.802824,269.093142,89.419545,FALSE,FALSE,Ready
02:08:20.927 PM 12/27/2014,Teleop Enabled,11.756915,50.000000,0.976378,0.976378,0.976378,-6.227625,146.730375,85.612819,268.774634,89.419545,FALSE,FALSE,Ready
02:08:21.027 PM 12/27/2014,Teleop Enabled,11.888847,50.000000,0.976378,0.976378,0.976378,-6.033237,140.718375,85.631916,268.370245,89.511097,FALSE,FALSE,Ready
02:08:21.128 PM 12/27/2014,Teleop Enabled,11.807175,50.000000,0.976378,0.976378,0.976378,-4.557860,134.794050,86.245114,268.236243,89.556874,FALSE,FALSE,Ready
02:08:21.228 PM 12/27/2014,Teleop Enabled,11.932824,51.000000,0.976378,0.976378,0.976378,-4.872782,128.882250,85.707943,268.005208,89.465321,FALSE,FALSE,Ready
02:08:21.329 PM 12/27/2014,Teleop Enabled,11.888847,50.000000,0.976378,0.976378,0.976378,-4.846761,122.957925,85.895758,267.825623,89.556874,FALSE,FALSE,Ready
02:08:21.430 PM 12/27/2014,Teleop Enabled,11.832305,50.000000,0.976378,0.976378,0.976378,-4.976162,117.046125,85.680938,267.404305,89.648426,FALSE,FALSE,Ready
02:08:21.532 PM 12/27/2014,Teleop Enabled,11.826022,51.000000,0.976378,0.976378,0.976378,-4.549913,109.794150,85.687872,267.171450,89.968861,FALSE,FALSE,Ready
02:08:21.632 PM 12/27/2014,Teleop Enabled,11.851152,50.000000,0.976378,0.976378,0.976378,-4.872782,103.769625,85.223686,266.725154,90.060414,FALSE,FALSE,Ready
02:08:21.734 PM 12/27/2014,Teleop Enabled,11.832305,50.000000,0.976378,0.976378,0.976378,-4.747555,97.820250,85.865469,266.362282,90.975941,FALSE,FALSE,Ready
02:08:21.834 PM 12/27/2014,Teleop Enabled,11.832305,51.000000,0.976378,0.976378,0.976378,-4.781264,91.820775,85.575475,266.045097,90.380848,FALSE,FALSE,Ready
02:08:21.935 PM 12/27/2014,Teleop Enabled,11.920259,49.000000,0.976378,0.976378,0.976378,-4.755125,85.946550,85.998181,265.902509,90.838612,FALSE,FALSE,Ready
02:08:22.036 PM 12/27/2014,Teleop Enabled,11.882564,49.000000,0.976378,0.976378,0.976378,-5.935456,79.997175,85.526939,265.658673,91.067494,FALSE,FALSE,Ready
02:08:22.137 PM 12/27/2014,Teleop Enabled,11.863717,49.000000,0.976378,0.976378,0.976378,-6.214647,74.035275,85.619266,265.359480,91.296375,FALSE,FALSE,Ready
02:08:22.237 PM 12/27/2014,Teleop Enabled,11.888847,50.000000,0.976378,0.976378,0.976378,-4.936155,68.098425,85.758668,265.097110,91.525257,FALSE,FALSE,Ready
02:08:22.338 PM 12/27/2014,Teleop Enabled,11.901412,51.000000,0.976378,0.976378,0.976378,-4.548921,62.124000,85.905490,264.885010,91.891468,FALSE,FALSE,Ready
02:08:22.439 PM 12/27/2014,Teleop Enabled,11.863717,49.000000,0.976378,0.976378,0.976378,-4.410522,56.224725,85.323432,264.662105,92.166126,FALSE,FALSE,Ready
02:08:22.539 PM 12/27/2014,Teleop Enabled,11.882564,51.000000,0.976378,0.976378,0.976378,-4.804373,50.212725,85.375495,264.199584,92.395008,FALSE,FALSE,Ready
02:08:22.640 PM 12/27/2014,Teleop Enabled,11.901412,51.000000,0.976378,0.976378,0.976378,-4.774703,44.213250,85.664881,264.060168,92.669666,FALSE,FALSE,Ready
02:08:22.740 PM 12/27/2014,Teleop Enabled,11.913977,50.000000,0.976378,0.976378,0.976378,-6.218350,38.313975,86.016792,263.924064,92.944325,FALSE,FALSE,Ready
02:08:22.840 PM 12/27/2014,Teleop Enabled,11.851152,50.000000,0.976378,0.976378,0.976378,-4.899085,32.377125,85.498232,263.698615,93.173206,FALSE,FALSE,Ready
02:08:22.941 PM 12/27/2014,Teleop Enabled,11.932824,50.000000,0.976378,0.976378,0.976378,-4.849013,26.365125,85.412717,263.259756,93.264759,FALSE,FALSE,Ready
02:08:23.041 PM 12/27/2014,Teleop Enabled,11.832305,51.000000,0.976378,0.976378,0.976378,-4.853522,20.415750,85.691886,263.038156,93.447864,FALSE,FALSE,Ready
02:08:23.142 PM 12/27/2014,Teleop Enabled,11.863717,51.000000,0.976378,0.976378,0.976378,-4.943168,14.391225,85.547010,262.767504,93.585194,FALSE,FALSE,Ready
02:08:23.242 PM 12/27/2014,Teleop Enabled,11.895129,52.000000,0.976378,0.976378,0.976378,-4.712190,8.441850,85.816448,262.546554,97.064197,FALSE,FALSE,Ready
02:08:23.342 PM 12/27/2014,Teleop Enabled,11.870000,51.000000,0.976378,0.976378,0.976378,-4.819903,2.467425,86.058394,262.422887,93.859852,FALSE,FALSE,Ready
02:08:23.443 PM 12/27/2014,Teleop Enabled,11.882564,50.000000,0.976378,0.976378,0.976378,-6.168735,-3.469425,85.782388,262.183562,93.722523,FALSE,FALSE,Ready
02:08:23.545 PM 12/27/2014,Teleop Enabled,11.461639,51.000000,0.976378,0.976378,0.976378,-4.626551,-9.306075,80.761974,259.772561,93.768299,FALSE,FALSE,Ready
02:08:23.645 PM 12/27/2014,Teleop Enabled,11.285730,50.000000,0.976378,0.976378,0.976378,-4.381822,-14.516475,82.279216,257.504497,93.585194,FALSE,FALSE,Ready
02:08:23.746 PM 12/27/2014,Teleop Enabled,11.449074,49.000000,0.000000,0.000000,0.000000,-4.485389,-19.776975,85.157755,256.338380,94.409168,FALSE,FALSE,Ready
02:08:23.847 PM 12/27/2014,Teleop Enabled,12.265795,49.000000,0.000000,0.000000,0.000000,-0.534968,-22.169250,85.938820,256.043307,94.546497,FALSE,FALSE,Ready
02:08:23.948 PM 12/27/2014,Teleop Enabled,12.316055,50.000000,0.000000,0.000000,0.000000,-0.266392,-22.645200,86.240979,256.094135,95.004261,FALSE,FALSE,Ready
02:08:24.049 PM 12/27/2014,Teleop Enabled,12.316055,50.000000,0.000000,0.000000,0.000000,10437.500000,-22.795500,85.819367,255.960683,94.958484,FALSE,FALSE,Ready
02:08:24.150 PM 12/27/2014,Teleop Enabled,12.215535,49.000000,0.000000,0.000000,0.000000,0.230025,-22.707825,85.894177,255.759543,94.363392,FALSE,FALSE,Ready
02:08:24.251 PM 12/27/2014,Teleop Enabled,12.272078,51.000000,0.000000,0.000000,0.000000,1739.583333,-22.532475,86.503726,255.823247,94.317615,FALSE,FALSE,Ready
02:08:24.351 PM 12/27/2014,Teleop Enabled,12.322337,50.000000,0.000000,0.000000,0.000000,0.029239,-22.507425,86.002560,255.959603,95.324695,FALSE,FALSE,Ready
02:08:24.451 PM 12/27/2014,Teleop Enabled,12.366315,49.000000,0.000000,0.000000,0.000000,-0.050959,-22.557525,86.101698,255.907126,95.919788,FALSE,FALSE,Ready
02:08:24.552 PM 12/27/2014,Teleop Enabled,12.253230,51.000000,0.000000,0.000000,0.000000,-0.020972,-22.582575,86.057542,255.886738,95.416248,FALSE,FALSE,Ready
02:08:24.653 PM 12/27/2014,Teleop Enabled,12.265795,50.000000,0.000000,0.000000,0.000000,0.000000,-22.570050,86.222976,255.913017,95.050037,FALSE,FALSE,Ready
02:08:24.754 PM 12/27/2014,Teleop Enabled,12.341185,50.000000,0.000000,0.000000,0.000000,0.000000,-22.570050,86.178211,255.910222,96.057117,FALSE,FALSE,Ready
02:08:24.855 PM 12/27/2014,Teleop Enabled,12.372597,51.000000,0.000000,0.000000,0.000000,0.000000,-22.570050,86.156316,255.930860,96.697986,FALSE,FALSE,Ready
02:08:24.956 PM 12/27/2014,Teleop Enabled,12.297208,50.000000,0.000000,0.000000,0.000000,0.000000,-22.570050,86.142570,255.934010,96.057117,FALSE,FALSE,Ready
02:08:25.057 PM 12/27/2014,Teleop Enabled,12.290925,49.000000,0.000000,0.000000,0.000000,0.000000,-22.570050,86.156681,255.940764,95.874012,FALSE,FALSE,Ready
02:08:25.158 PM 12/27/2014,Teleop Enabled,12.328620,50.000000,0.000000,0.000000,0.000000,0.000000,-22.570050,86.189281,255.956698,97.338855,FALSE,FALSE,Ready
02:08:25.258 PM 12/27/2014,Teleop Enabled,11.851152,50.000000,0.826772,0.826772,0.826772,-1.581080,-23.033475,86.302286,256.001119,97.293079,FALSE,FALSE,Ready
02:08:25.359 PM 12/27/2014,Teleop Enabled,10.148603,51.000000,1.000000,1.000000,1.000000,-2.952199,-26.077050,86.401911,256.065502,96.652210,FALSE,FALSE,Ready
02:08:25.460 PM 12/27/2014,Teleop Enabled,10.720307,50.000000,1.000000,1.000000,1.000000,-4.819903,-30.573525,86.912930,256.293853,96.972644,FALSE,FALSE,Ready
02:08:25.561 PM 12/27/2014,Teleop Enabled,11.317142,50.000000,0.692913,0.692913,0.692913,-4.062074,-35.445750,86.459326,256.357969,97.384632,FALSE,FALSE,Ready
02:08:25.662 PM 12/27/2014,Teleop Enabled,12.202970,50.000000,0.000000,0.000000,0.000000,-0.834399,-39.140625,85.544942,256.218726,96.789539,FALSE,FALSE,Ready
02:08:25.762 PM 12/27/2014,Teleop Enabled,12.272078,50.000000,0.000000,0.000000,0.000000,-0.806732,-39.929700,85.365277,255.910653,97.338855,FALSE,FALSE,Ready
02:08:25.864 PM 12/27/2014,Teleop Enabled,12.328620,51.000000,0.000000,0.000000,0.000000,-0.284373,-40.668675,84.981253,255.297491,97.933948,FALSE,FALSE,Ready
02:08:25.964 PM 12/27/2014,Teleop Enabled,12.316055,50.000000,-0.488189,-0.488189,-0.488189,16.633466,-41.107050,86.172494,255.084762,98.208606,FALSE,FALSE,Ready
02:08:26.065 PM 12/27/2014,Teleop Enabled,11.756915,50.000000,-0.984252,-0.984252,-0.984252,1.692202,-40.543425,86.208743,255.043316,98.117053,FALSE,FALSE,Ready
02:08:26.165 PM 12/27/2014,Teleop Enabled,10.638635,50.000000,-0.976378,-0.976378,-0.976378,-55.518617,-37.812975,86.341577,255.159518,97.979724,FALSE,FALSE,Ready
02:08:26.266 PM 12/27/2014,Teleop Enabled,10.921346,50.000000,-0.976378,-0.976378,-0.976378,3.635493,-34.243350,86.493386,255.313692,97.842395,FALSE,FALSE,Ready
02:08:26.367 PM 12/27/2014,Teleop Enabled,11.511899,49.000000,-0.976378,-0.976378,-0.976378,5.675639,-31.412700,86.264455,255.441302,98.437488,FALSE,FALSE,Ready
02:08:26.468 PM 12/27/2014,Teleop Enabled,11.624983,50.000000,-0.976378,-0.976378,-0.976378,5.839161,-26.941275,85.721688,255.460475,97.933948,FALSE,FALSE,Ready
02:08:26.568 PM 12/27/2014,Teleop Enabled,11.719220,51.000000,-0.976378,-0.976378,-0.976378,5.942215,-21.618150,85.779712,255.479270,98.208606,FALSE,FALSE,Ready
02:08:26.669 PM 12/27/2014,Teleop Enabled,11.738068,49.000000,-0.976378,-0.976378,-0.976378,3.948364,-16.295025,85.671815,255.046097,98.712146,FALSE,FALSE,Ready
02:08:26.770 PM 12/27/2014,Teleop Enabled,11.832305,51.000000,-0.976378,-0.976378,-0.976378,4.349865,-9.694350,85.887487,254.859515,99.078357,FALSE,FALSE,Ready
02:08:26.871 PM 12/27/2014,Teleop Enabled,11.913977,50.000000,-0.976378,-0.976378,-0.976378,4.879617,-4.045575,85.737867,254.762912,99.307239,FALSE,FALSE,Ready
02:08:26.972 PM 12/27/2014,Teleop Enabled,11.888847,50.000000,-0.976378,-0.976378,-0.976378,4.871645,1.565625,85.855008,254.584549,99.536121,FALSE,FALSE,Ready
02:08:27.072 PM 12/27/2014,Teleop Enabled,11.857435,50.000000,-0.976378,-0.976378,-0.976378,4.051825,7.214400,85.841019,254.267314,99.719226,FALSE,FALSE,Ready
02:08:27.172 PM 12/27/2014,Teleop Enabled,11.939107,50.000000,-0.976378,-0.976378,-0.976378,6.268769,12.863175,85.734339,254.146029,99.902332,FALSE,FALSE,Ready
02:08:27.273 PM 12/27/2014,Teleop Enabled,11.939107,50.000000,-0.976378,-0.976378,-0.976378,4.356219,18.562050,85.747598,253.930882,99.993884,FALSE,FALSE,Ready
02:08:27.373 PM 12/27/2014,Teleop Enabled,11.882564,50.000000,-0.976378,-0.390551,-1.000000,4.777981,24.260925,85.834329,253.794217,100.176990,FALSE,FALSE,Ready
02:08:27.474 PM 12/27/2014,Teleop Enabled,12.121298,51.000000,-0.976378,-0.390551,-1.000000,3.193849,28.143675,85.454562,253.491074,100.268543,FALSE,FALSE,Ready
02:08:27.574 PM 12/27/2014,Teleop Enabled,12.108733,49.000000,-0.976378,-0.390551,-1.000000,2.116281,30.936750,78.481793,250.623663,100.085437,FALSE,FALSE,Ready
02:08:27.675 PM 12/27/2014,Teleop Enabled,12.008214,49.000000,-0.976378,-0.390551,-1.000000,1.752876,33.466800,74.128829,244.915598,100.039661,FALSE,FALSE,Ready
02:08:27.776 PM 12/27/2014,Teleop Enabled,11.920259,50.000000,-0.976378,-0.390551,-1.000000,2.030050,35.783925,71.313909,237.209962,100.039661,FALSE,FALSE,Ready
02:08:27.876 PM 12/27/2014,Teleop Enabled,11.964237,50.000000,-0.976378,-0.390551,-1.000000,1.579166,38.101050,72.204938,229.566877,99.902332,FALSE,FALSE,Ready
02:08:27.977 PM 12/27/2014,Teleop Enabled,11.870000,50.000000,-0.976378,-0.976378,-0.976378,1.990939,40.405650,71.013453,221.395015,100.131213,FALSE,FALSE,Ready
02:08:28.078 PM 12/27/2014,Teleop Enabled,11.392532,50.000000,-0.976378,-0.976378,-0.976378,3.966369,44.300925,72.678490,213.542180,100.497424,FALSE,FALSE,Ready
