Time,RobotMode,BatteryVoltage,LagTime,Throttle,LeftMotorOut,RightMotorOut,Velocity,Distance,Ultrasonic,GyroAngle,PSIReadout,ArmState,ShiftHigh,ShooterState
12:02:45.236 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.805256,358.528646,145.816023,FALSE,FALSE,Unready
12:02:45.337 AM 12/05/2014,Teleop Enabled,12.774675,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.819245,358.522539,146.228010,FALSE,FALSE,Unready
12:02:45.437 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.826544,358.519712,146.182234,FALSE,FALSE,Unready
12:02:45.539 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.835059,358.514853,146.273787,FALSE,FALSE,Unready
12:02:45.639 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.841384,358.522290,146.136458,FALSE,FALSE,Unready
12:02:45.740 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.816569,358.525507,145.953352,FALSE,FALSE,Unready
12:02:45.840 AM 12/05/2014,Teleop Enabled,12.793523,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.801242,358.510981,146.182234,FALSE,FALSE,Unready
12:02:45.942 AM 12/05/2014,Teleop Enabled,12.799805,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.815718,358.502449,146.182234,FALSE,FALSE,Unready
12:02:46.043 AM 12/05/2014,Teleop Enabled,12.787240,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.811947,358.498883,146.319563,FALSE,FALSE,Unready
12:02:46.144 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.827517,358.485712,146.273787,FALSE,FALSE,Unready
12:02:46.245 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.821192,358.480777,146.182234,FALSE,FALSE,Unready
12:02:46.346 AM 12/05/2014,Teleop Enabled,12.799805,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.825084,358.474694,146.182234,FALSE,FALSE,Unready
12:02:46.447 AM 12/05/2014,Teleop Enabled,12.774675,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.808541,358.474047,146.182234,FALSE,FALSE,Unready
12:02:46.547 AM 12/05/2014,Teleop Enabled,12.787240,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.835180,358.467947,146.090681,FALSE,FALSE,Unready
12:02:46.648 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.799783,358.457022,146.182234,FALSE,FALSE,Unready
12:02:46.749 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.829342,358.450928,146.319563,FALSE,FALSE,Unready
12:02:46.850 AM 12/05/2014,Teleop Enabled,12.780958,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.824354,358.446705,146.228010,FALSE,FALSE,Unready
12:02:46.951 AM 12/05/2014,Teleop Enabled,12.793523,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.794187,358.436555,146.136458,FALSE,FALSE,Unready
12:02:47.052 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.770953,358.419843,146.136458,FALSE,FALSE,Unready
12:02:47.153 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.803553,358.411488,146.228010,FALSE,FALSE,Unready
12:02:47.254 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.816326,358.408001,146.273787,FALSE,FALSE,Unready
12:02:47.354 AM 12/05/2014,Teleop Enabled,12.793523,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.803918,358.405789,145.907576,FALSE,FALSE,Unready
12:02:47.456 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.809271,358.404812,146.182234,FALSE,FALSE,Unready
12:02:47.557 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.826301,358.409334,146.182234,FALSE,FALSE,Unready
12:02:47.658 AM 12/05/2014,Teleop Enabled,12.762110,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.835667,358.418734,146.273787,FALSE,FALSE,Unready
12:02:47.759 AM 12/05/2014,Teleop Enabled,12.780958,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.829342,358.412509,146.182234,FALSE,FALSE,Unready
12:02:47.859 AM 12/05/2014,Teleop Enabled,12.799805,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.810487,358.401086,146.228010,FALSE,FALSE,Unready
12:02:47.960 AM 12/05/2014,Teleop Enabled,12.780958,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.769129,358.393037,146.136458,FALSE,FALSE,Unready
12:02:48.061 AM 12/05/2014,Teleop Enabled,12.787240,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.823868,358.389941,146.228010,FALSE,FALSE,Unready
12:02:48.162 AM 12/05/2014,Teleop Enabled,12.787240,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.825936,358.393631,146.136458,FALSE,FALSE,Unready
12:02:48.263 AM 12/05/2014,Teleop Enabled,12.793523,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.815474,358.388544,146.273787,FALSE,FALSE,Unready
12:02:48.364 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.829585,358.386603,145.861800,FALSE,FALSE,Unready
12:02:48.466 AM 12/05/2014,Teleop Enabled,12.780958,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.821557,358.380132,146.182234,FALSE,FALSE,Unready
12:02:48.567 AM 12/05/2014,Teleop Enabled,12.799805,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.832991,358.383275,146.182234,FALSE,FALSE,Unready
12:02:48.668 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.822895,358.384676,146.136458,FALSE,FALSE,Unready
12:02:48.769 AM 12/05/2014,Teleop Enabled,12.780958,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.832383,358.380456,146.228010,FALSE,FALSE,Unready
12:02:48.870 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.822408,358.378141,146.319563,FALSE,FALSE,Unready
12:02:48.971 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.826422,358.380026,146.365340,FALSE,FALSE,Unready
12:02:49.071 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.826057,358.373644,146.182234,FALSE,FALSE,Unready
12:02:49.172 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.810122,358.371476,146.136458,FALSE,FALSE,Unready
12:02:49.273 AM 12/05/2014,Teleop Enabled,12.768393,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.818759,358.358460,146.136458,FALSE,FALSE,Unready
12:02:49.374 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.809027,358.362080,146.273787,FALSE,FALSE,Unready
12:02:49.475 AM 12/05/2014,Teleop Enabled,12.787240,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.819367,358.356527,146.136458,FALSE,FALSE,Unready
12:02:49.576 AM 12/05/2014,Teleop Enabled,12.774675,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.808541,358.343102,146.136458,FALSE,FALSE,Unready
12:02:49.677 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.820948,358.339750,146.182234,FALSE,FALSE,Unready
12:02:49.778 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.822286,358.336899,146.228010,FALSE,FALSE,Unready
12:02:49.878 AM 12/05/2014,Teleop Enabled,12.793523,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.817421,358.341140,146.273787,FALSE,FALSE,Unready
12:02:49.979 AM 12/05/2014,Teleop Enabled,12.780958,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.826909,358.343433,146.228010,FALSE,FALSE,Unready
12:02:50.081 AM 12/05/2014,Teleop Enabled,12.787240,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.817299,358.342260,145.999129,FALSE,FALSE,Unready
12:02:50.182 AM 12/05/2014,Teleop Enabled,12.799805,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.811704,358.336828,146.182234,FALSE,FALSE,Unready
12:02:50.282 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.823260,358.335825,146.136458,FALSE,FALSE,Unready
12:02:50.384 AM 12/05/2014,Teleop Enabled,12.793523,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.815109,358.318629,146.182234,FALSE,FALSE,Unready
12:02:50.485 AM 12/05/2014,Teleop Enabled,12.793523,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.822895,358.320421,146.182234,FALSE,FALSE,Unready
12:02:50.586 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.808419,358.319262,146.502669,FALSE,FALSE,Unready
12:02:50.687 AM 12/05/2014,Teleop Enabled,12.793523,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.820340,358.317900,146.182234,FALSE,FALSE,Unready
12:02:50.788 AM 12/05/2014,Teleop Enabled,12.774675,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.850264,358.318707,146.182234,FALSE,FALSE,Unready
12:02:50.889 AM 12/05/2014,Teleop Enabled,12.787240,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.825692,358.323670,146.136458,FALSE,FALSE,Unready
12:02:50.989 AM 12/05/2014,Teleop Enabled,12.793523,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.821313,358.317413,146.136458,FALSE,FALSE,Unready
12:02:51.091 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.832991,358.320165,146.090681,FALSE,FALSE,Unready
12:02:51.191 AM 12/05/2014,Teleop Enabled,12.774675,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.822651,358.317001,145.907576,FALSE,FALSE,Unready
12:02:51.293 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.817299,358.297295,145.953352,FALSE,FALSE,Unready
12:02:51.393 AM 12/05/2014,Teleop Enabled,12.787240,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.819975,358.287764,146.228010,FALSE,FALSE,Unready
12:02:51.493 AM 12/05/2014,Teleop Enabled,12.793523,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.826057,358.286793,146.319563,FALSE,FALSE,Unready
12:02:51.593 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.818029,358.283057,145.861800,FALSE,FALSE,Unready
12:02:51.694 AM 12/05/2014,Teleop Enabled,12.793523,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.822773,358.282182,146.273787,FALSE,FALSE,Unready
12:02:51.794 AM 12/05/2014,Teleop Enabled,12.780958,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.817664,358.269548,146.182234,FALSE,FALSE,Unready
12:02:51.895 AM 12/05/2014,Teleop Enabled,12.793523,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.812433,358.266679,146.044905,FALSE,FALSE,Unready
12:02:51.996 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.823989,358.271101,146.182234,FALSE,FALSE,Unready
12:02:52.096 AM 12/05/2014,Teleop Enabled,12.780958,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.808176,358.269917,146.273787,FALSE,FALSE,Unready
12:02:52.197 AM 12/05/2014,Teleop Enabled,12.787240,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.820218,358.263774,146.319563,FALSE,FALSE,Unready
12:02:52.297 AM 12/05/2014,Teleop Enabled,12.787240,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.822408,358.267447,146.182234,FALSE,FALSE,Unready
12:02:52.398 AM 12/05/2014,Teleop Enabled,12.780958,48.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.844425,358.251420,145.861800,FALSE,FALSE,Unready
12:02:52.498 AM 12/05/2014,Teleop Enabled,12.787240,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.739205,358.241281,146.182234,FALSE,FALSE,Unready
12:02:52.599 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.823746,358.231270,146.273787,FALSE,FALSE,Unready
12:02:52.700 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.820948,358.242685,146.136458,FALSE,FALSE,Unready
12:02:52.800 AM 12/05/2014,Teleop Enabled,12.787240,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.818880,358.241558,146.044905,FALSE,FALSE,Unready
12:02:52.900 AM 12/05/2014,Teleop Enabled,12.787240,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.820097,358.227566,146.136458,FALSE,FALSE,Unready
12:02:53.001 AM 12/05/2014,Teleop Enabled,12.787240,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.820218,358.223317,145.999129,FALSE,FALSE,Unready
12:02:53.106 AM 12/05/2014,Teleop Enabled,12.793523,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.816691,358.219147,146.319563,FALSE,FALSE,Unready
12:02:53.206 AM 12/05/2014,Teleop Enabled,12.787240,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.822165,358.219428,146.228010,FALSE,FALSE,Unready
12:02:53.308 AM 12/05/2014,Teleop Enabled,12.793523,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.821070,358.227441,146.136458,FALSE,FALSE,Unready
12:02:53.410 AM 12/05/2014,Teleop Enabled,12.793523,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.821557,358.219008,146.182234,FALSE,FALSE,Unready
12:02:53.511 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.822530,358.210949,146.411116,FALSE,FALSE,Unready
12:02:53.612 AM 12/05/2014,Teleop Enabled,12.780958,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.792971,358.198410,145.999129,FALSE,FALSE,Unready
12:02:53.713 AM 12/05/2014,Teleop Enabled,12.780958,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.837613,358.192235,146.182234,FALSE,FALSE,Unready
12:02:53.814 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.850629,358.200440,146.228010,FALSE,FALSE,Unready
12:02:53.914 AM 12/05/2014,Teleop Enabled,12.793523,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.828247,358.200828,146.182234,FALSE,FALSE,Unready
12:02:54.015 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.792241,358.198670,146.228010,FALSE,FALSE,Unready
12:02:54.116 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.824598,358.190230,146.182234,FALSE,FALSE,Unready
12:02:54.217 AM 12/05/2014,Teleop Enabled,12.787240,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.820340,358.194396,146.182234,FALSE,FALSE,Unready
12:02:54.318 AM 12/05/2014,Teleop Enabled,12.799805,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.823260,358.185544,146.365340,FALSE,FALSE,Unready
12:02:54.419 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.817421,358.181438,146.090681,FALSE,FALSE,Unready
12:02:54.519 AM 12/05/2014,Teleop Enabled,12.768393,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.795525,358.185221,146.228010,FALSE,FALSE,Unready
12:02:54.620 AM 12/05/2014,Teleop Enabled,12.793523,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.813285,358.170812,146.273787,FALSE,FALSE,Unready
12:02:54.721 AM 12/05/2014,Teleop Enabled,12.793523,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.815839,358.165206,146.136458,FALSE,FALSE,Unready
12:02:54.822 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.848075,358.167947,146.182234,FALSE,FALSE,Unready
12:02:54.923 AM 12/05/2014,Teleop Enabled,12.768393,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.808662,358.157985,146.273787,FALSE,FALSE,Unready
12:02:55.024 AM 12/05/2014,Teleop Enabled,12.787240,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.788835,358.148941,146.182234,FALSE,FALSE,Unready
12:02:55.125 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.801486,358.145795,146.228010,FALSE,FALSE,Unready
12:02:55.226 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.823503,358.136288,146.136458,FALSE,FALSE,Unready
12:02:55.326 AM 12/05/2014,Teleop Enabled,12.780958,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.821070,358.129591,145.907576,FALSE,FALSE,Unready
12:02:55.427 AM 12/05/2014,Teleop Enabled,12.787240,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.815474,358.128670,146.182234,FALSE,FALSE,Unready
12:02:55.528 AM 12/05/2014,Teleop Enabled,12.793523,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.794309,358.109881,146.182234,FALSE,FALSE,Unready
12:02:55.629 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.811460,358.111598,146.136458,FALSE,FALSE,Unready
12:02:55.731 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.834207,358.116871,146.273787,FALSE,FALSE,Unready
12:02:55.832 AM 12/05/2014,Teleop Enabled,12.799805,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.880918,358.127131,146.090681,FALSE,FALSE,Unready
12:02:55.933 AM 12/05/2014,Teleop Enabled,12.780958,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.816204,358.126071,145.999129,FALSE,FALSE,Unready
12:02:56.034 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.819975,358.123245,146.044905,FALSE,FALSE,Unready
12:02:56.135 AM 12/05/2014,Teleop Enabled,12.780958,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.820827,358.121542,146.136458,FALSE,FALSE,Unready
12:02:56.235 AM 12/05/2014,Teleop Enabled,12.787240,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.822651,358.126846,146.136458,FALSE,FALSE,Unready
12:02:56.336 AM 12/05/2014,Teleop Enabled,12.774675,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.798201,358.115861,146.136458,FALSE,FALSE,Unready
12:02:56.436 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.821800,358.110969,146.182234,FALSE,FALSE,Unready
12:02:56.537 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.809514,358.103585,146.273787,FALSE,FALSE,Unready
12:02:56.638 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.831410,358.101779,146.090681,FALSE,FALSE,Unready
12:02:56.738 AM 12/05/2014,Teleop Enabled,12.799805,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.820340,358.107492,146.136458,FALSE,FALSE,Unready
12:02:56.840 AM 12/05/2014,Teleop Enabled,12.787240,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.821313,358.101914,146.136458,FALSE,FALSE,Unready
12:02:56.940 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.807081,358.100457,146.182234,FALSE,FALSE,Unready
12:02:57.042 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.820705,358.105889,146.136458,FALSE,FALSE,Unready
12:02:57.143 AM 12/05/2014,Teleop Enabled,12.793523,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.830558,358.108214,146.182234,FALSE,FALSE,Unready
12:02:57.244 AM 12/05/2014,Teleop Enabled,12.768393,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.813042,358.106813,146.319563,FALSE,FALSE,Unready
12:02:57.345 AM 12/05/2014,Teleop Enabled,12.774675,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.800999,358.102277,146.319563,FALSE,FALSE,Unready
12:02:57.446 AM 12/05/2014,Teleop Enabled,12.793523,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.796012,358.097406,146.411116,FALSE,FALSE,Unready
12:02:57.547 AM 12/05/2014,Teleop Enabled,12.774675,48.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.820827,358.101694,145.861800,FALSE,FALSE,Unready
12:02:57.648 AM 12/05/2014,Teleop Enabled,12.774675,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.815718,358.105999,146.182234,FALSE,FALSE,Unready
12:02:57.749 AM 12/05/2014,Teleop Enabled,12.780958,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.818029,358.102750,146.182234,FALSE,FALSE,Unready
12:02:57.850 AM 12/05/2014,Teleop Enabled,12.793523,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.778252,358.091139,146.136458,FALSE,FALSE,Unready
12:02:57.951 AM 12/05/2014,Teleop Enabled,12.793523,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.812068,358.076574,146.228010,FALSE,FALSE,Unready
12:02:58.052 AM 12/05/2014,Teleop Enabled,12.780958,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.821557,358.069758,146.182234,FALSE,FALSE,Unready
12:02:58.154 AM 12/05/2014,Teleop Enabled,12.774675,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.822408,358.057671,145.816023,FALSE,FALSE,Unready
12:02:58.255 AM 12/05/2014,Teleop Enabled,12.793523,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.821192,358.056075,146.090681,FALSE,FALSE,Unready
12:02:58.355 AM 12/05/2014,Teleop Enabled,12.774675,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.822286,358.058357,146.319563,FALSE,FALSE,Unready
12:02:58.457 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.804892,358.056846,146.136458,FALSE,FALSE,Unready
12:02:58.557 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.810974,358.051251,146.090681,FALSE,FALSE,Unready
12:02:58.657 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.823260,358.052339,146.273787,FALSE,FALSE,Unready
12:02:58.758 AM 12/05/2014,Teleop Enabled,12.806088,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.826665,358.049306,146.136458,FALSE,FALSE,Unready
12:02:58.859 AM 12/05/2014,Teleop Enabled,12.774675,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.820218,358.037933,145.907576,FALSE,FALSE,Unready
12:02:58.959 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.806959,358.035430,146.319563,FALSE,FALSE,Unready
12:02:59.060 AM 12/05/2014,Teleop Enabled,12.793523,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.834451,358.045403,145.999129,FALSE,FALSE,Unready
12:02:59.161 AM 12/05/2014,Teleop Enabled,12.793523,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.832383,358.048136,145.953352,FALSE,FALSE,Unready
12:02:59.262 AM 12/05/2014,Teleop Enabled,12.780958,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.804405,358.045598,146.228010,FALSE,FALSE,Unready
12:02:59.363 AM 12/05/2014,Teleop Enabled,12.799805,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.826544,358.039345,146.273787,FALSE,FALSE,Unready
12:02:59.463 AM 12/05/2014,Teleop Enabled,12.774675,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.823138,358.031655,146.136458,FALSE,FALSE,Unready
12:02:59.564 AM 12/05/2014,Teleop Enabled,12.787240,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.818759,358.032590,146.044905,FALSE,FALSE,Unready
12:02:59.665 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.824233,358.033226,146.365340,FALSE,FALSE,Unready
12:02:59.766 AM 12/05/2014,Teleop Enabled,12.774675,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.823989,358.037361,146.182234,FALSE,FALSE,Unready
12:02:59.867 AM 12/05/2014,Teleop Enabled,12.793523,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.812920,358.031957,146.182234,FALSE,FALSE,Unready
12:02:59.967 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.824354,358.041805,146.228010,FALSE,FALSE,Unready
12:03:00.068 AM 12/05/2014,Teleop Enabled,12.768393,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.822773,358.035235,146.136458,FALSE,FALSE,Unready
12:03:00.169 AM 12/05/2014,Teleop Enabled,12.787240,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.805256,358.024371,146.044905,FALSE,FALSE,Unready
12:03:00.269 AM 12/05/2014,Teleop Enabled,12.793523,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.828125,358.022714,146.273787,FALSE,FALSE,Unready
12:03:00.370 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.814988,358.022931,145.907576,FALSE,FALSE,Unready
12:03:00.472 AM 12/05/2014,Teleop Enabled,12.780958,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.816569,358.013115,146.182234,FALSE,FALSE,Unready
